number,state,value,datetime_start,datetime_complete,duration_seconds,params_json,user_attrs_json
0,COMPLETE,0.7238805970149254,2026-08-22T11:16:03.780925,2026-08-22T11:20:45.083417,281.302492,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.03345674213696821, ""ema_decay"": 0.9559798735073941, ""ema_decay_init"": 0.98, ""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.0011265466963346032, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.0226739865237804, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""info_nce_temperature"": 1.0, ""pretrain_lr"": 0.0003738105868191798, ""weight_decay"": 0.00023942042625390287}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.03345674213696821, ""ema_decay"": 0.9559798735073941, ""ema_decay_init"": 0.98, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0011265466963346032, ""lr"": 0.0011265466963346032, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0003738105868191798, ""weight_decay"": 0.00023942042625390287}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0226739865237804, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 1.0, ""use_fingerprint"": true}}"
1,COMPLETE,0.7029140014214642,2026-08-22T11:20:45.120222,2026-08-22T11:23:49.423025,184.302803,"{""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.05943176207886525, ""ema_decay"": 0.9731385313329355, ""ema_decay_init"": 0.98, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""head_lr"": 0.0002538617845650058, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.013199942261535026, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0014265611436377933, ""weight_decay"": 0.00016476487558474696}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.05943176207886525, ""ema_decay"": 0.9731385313329355, ""ema_decay_init"": 0.98, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0002538617845650058, ""lr"": 0.0002538617845650058, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0014265611436377933, ""weight_decay"": 0.00016476487558474696}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.013199942261535026, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
2,COMPLETE,0.7160625444207533,2026-08-22T11:23:49.457852,2026-08-22T11:28:24.352709,274.894857,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.00492413573585823, ""ema_decay"": 0.9678178505165854, ""ema_decay_init"": 0.9, ""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.0, ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.0002749460374627859, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0002138729075414894, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 16, ""info_nce_temperature"": 1.0, ""pretrain_lr"": 0.0008215779086695438, ""weight_decay"": 6.366458282383561e-05}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.00492413573585823, ""ema_decay"": 0.9678178505165854, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0002749460374627859, ""lr"": 0.0002749460374627859, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0008215779086695438, ""weight_decay"": 6.366458282383561e-05}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.0, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0002138729075414894, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 16, ""ih_symmetric"": false, ""info_nce_temperature"": 1.0, ""use_fingerprint"": true}}"
3,PRUNED,0.6197583511016347,2026-08-22T11:28:24.387291,2026-08-22T11:32:53.020803,268.633512,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.11800188859995113, ""ema_decay"": 0.9772048397683737, ""ema_decay_init"": 0.99, ""fp_dim"": 128, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.4, ""gnn_hidden"": 256, ""gnn_layers"": 4, ""head_lr"": 0.001596078083664173, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.003437788661779583, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 128, ""ih_rank"": 32, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0011567262614299908, ""weight_decay"": 0.00019717168789214223}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.11800188859995113, ""ema_decay"": 0.9772048397683737, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.001596078083664173, ""lr"": 0.001596078083664173, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0011567262614299908, ""weight_decay"": 0.00019717168789214223}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 256, ""gnn_layers"": 4, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.003437788661779583, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 128, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
4,PRUNED,0.6387704335465528,2026-08-22T11:32:53.318848,2026-08-22T11:37:25.926402,272.607554,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.15668169797881903, ""ema_decay"": 0.9637578457596019, ""ema_decay_init"": 0.99, ""fp_dim"": 64, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""head_lr"": 0.00045076058626087896, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.005069041070711459, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 32, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0008708269729373914, ""weight_decay"": 4.774012400007326e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.15668169797881903, ""ema_decay"": 0.9637578457596019, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.00045076058626087896, ""lr"": 0.00045076058626087896, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0008708269729373914, ""weight_decay"": 4.774012400007326e-06}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.005069041070711459, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
