number,state,value,datetime_start,datetime_complete,duration_seconds,params_json,user_attrs_json
0,COMPLETE,0.9230217889908258,2026-08-22T11:55:34.018315,2026-08-22T11:58:23.187584,169.169269,"{""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0026629048398290438, ""ema_decay"": 0.9626802190984008, ""ema_decay_init"": 0.9, ""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.3, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""head_lr"": 0.0001231150363241564, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.000137832374550072, ""ih_num_prototypes"": 12, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""info_nce_temperature"": 0.1, ""pretrain_lr"": 0.0017885327432979202, ""weight_decay"": 1.3169614353741137e-06}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0026629048398290438, ""ema_decay"": 0.9626802190984008, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0001231150363241564, ""lr"": 0.0001231150363241564, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0017885327432979202, ""weight_decay"": 1.3169614353741137e-06}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.000137832374550072, ""ih_num_prototypes"": 12, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.1, ""use_fingerprint"": true}}"
1,COMPLETE,0.9593367737003058,2026-08-22T11:58:23.230462,2026-08-22T12:01:21.938299,178.707837,"{""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.005288622176491505, ""ema_decay"": 0.9709495098995689, ""ema_decay_init"": 0.99, ""fp_dim"": 128, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.5, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""head_lr"": 0.0007665788170871722, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0009833181933644897, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 256, ""ih_rank"": 32, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0001971844222061614, ""weight_decay"": 5.2117930643778244e-05}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.005288622176491505, ""ema_decay"": 0.9709495098995689, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0007665788170871722, ""lr"": 0.0007665788170871722, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0001971844222061614, ""weight_decay"": 5.2117930643778244e-05}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.5, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0009833181933644897, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 256, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
2,PRUNED,0.9344418960244649,2026-08-22T12:01:21.980589,2026-08-22T12:06:14.654646,292.674057,"{""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.0036055908285175485, ""ema_decay"": 0.994505028412366, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.2, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""head_lr"": 1.2341656119145207e-05, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.0009324140221663494, ""ih_num_prototypes"": 3, ""ih_proj_dim"": 256, ""ih_rank"": 16, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 4.900507735987361e-05, ""weight_decay"": 1.5100727136930654e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.0036055908285175485, ""ema_decay"": 0.994505028412366, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 1.2341656119145207e-05, ""lr"": 1.2341656119145207e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 4.900507735987361e-05, ""weight_decay"": 1.5100727136930654e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0009324140221663494, ""ih_num_prototypes"": 3, ""ih_proj_dim"": 256, ""ih_rank"": 16, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
3,PRUNED,0.9391246177370031,2026-08-22T12:06:14.919246,2026-08-22T12:11:43.358485,328.439239,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0010271807131052074, ""ema_decay"": 0.9940291552378269, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.2, ""gnn_hidden"": 128, ""gnn_layers"": 3, ""head_lr"": 0.0015755080855269666, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0038810723164094817, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 2.5140500710472765e-05, ""weight_decay"": 1.9613940822758586e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0010271807131052074, ""ema_decay"": 0.9940291552378269, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0015755080855269666, ""lr"": 0.0015755080855269666, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 2.5140500710472765e-05, ""weight_decay"": 1.9613940822758586e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 128, ""gnn_layers"": 3, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0038810723164094817, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
4,PRUNED,0.9419915902140673,2026-08-22T12:11:43.656868,2026-08-22T12:16:31.517505,287.860637,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.18973332010466612, ""ema_decay"": 0.9958715839338783, ""ema_decay_init"": 0.9, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.3, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""head_lr"": 8.993604156518191e-05, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.07274208264938348, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""info_nce_temperature"": 0.1, ""pretrain_lr"": 0.00023947723871890736, ""weight_decay"": 3.884604706598174e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.18973332010466612, ""ema_decay"": 0.9958715839338783, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 8.993604156518191e-05, ""lr"": 8.993604156518191e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.00023947723871890736, ""weight_decay"": 3.884604706598174e-06}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gcn"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.07274208264938348, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.1, ""use_fingerprint"": true}}"
