number,state,value,datetime_start,datetime_complete,duration_seconds,params_json,user_attrs_json
0,COMPLETE,4.017319782852305,2026-09-08T14:10:47.549370,2026-09-08T14:12:01.945718,74.396348,"{""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0026629048398290438, ""ema_decay"": 0.9626802190984008, ""ema_decay_init"": 0.9, ""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.3, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""head_lr"": 0.0001231150363241564, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.000137832374550072, ""ih_num_prototypes"": 12, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""info_nce_temperature"": 0.1, ""pretrain_lr"": 0.0017885327432979202, ""weight_decay"": 1.3169614353741137e-06}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0026629048398290438, ""ema_decay"": 0.9626802190984008, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0001231150363241564, ""lr"": 0.0001231150363241564, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0017885327432979202, ""weight_decay"": 1.3169614353741137e-06}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.000137832374550072, ""ih_num_prototypes"": 12, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.1, ""use_fingerprint"": true}}"
1,COMPLETE,4.237196653433118,2026-09-08T14:12:01.979825,2026-09-08T14:13:11.506826,69.527001,"{""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.005288622176491505, ""ema_decay"": 0.9709495098995689, ""ema_decay_init"": 0.99, ""fp_dim"": 128, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.5, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""head_lr"": 0.0007665788170871722, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0009833181933644897, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 256, ""ih_rank"": 32, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0001971844222061614, ""weight_decay"": 5.2117930643778244e-05}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.005288622176491505, ""ema_decay"": 0.9709495098995689, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0007665788170871722, ""lr"": 0.0007665788170871722, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0001971844222061614, ""weight_decay"": 5.2117930643778244e-05}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.5, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0009833181933644897, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 256, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
2,PRUNED,4.533535060829188,2026-09-08T14:13:11.539154,2026-09-08T14:14:52.050663,100.511509,"{""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.0036055908285175485, ""ema_decay"": 0.994505028412366, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.2, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""head_lr"": 1.2341656119145207e-05, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.0009324140221663494, ""ih_num_prototypes"": 3, ""ih_proj_dim"": 256, ""ih_rank"": 16, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 4.900507735987361e-05, ""weight_decay"": 1.5100727136930654e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.0036055908285175485, ""ema_decay"": 0.994505028412366, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 1.2341656119145207e-05, ""lr"": 1.2341656119145207e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 4.900507735987361e-05, ""weight_decay"": 1.5100727136930654e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 192, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0009324140221663494, ""ih_num_prototypes"": 3, ""ih_proj_dim"": 256, ""ih_rank"": 16, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
3,COMPLETE,3.183106835368378,2026-09-08T14:14:52.229345,2026-09-08T14:16:40.805162,108.575817,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0010271807131052074, ""ema_decay"": 0.9940291552378269, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.2, ""gnn_hidden"": 128, ""gnn_layers"": 3, ""head_lr"": 0.0015755080855269666, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0038810723164094817, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 2.5140500710472765e-05, ""weight_decay"": 1.9613940822758586e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0010271807131052074, ""ema_decay"": 0.9940291552378269, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0015755080855269666, ""lr"": 0.0015755080855269666, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 2.5140500710472765e-05, ""weight_decay"": 1.9613940822758586e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 128, ""gnn_layers"": 3, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0038810723164094817, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
4,COMPLETE,4.483646686507096,2026-09-08T14:16:40.838200,2026-09-08T14:18:28.511751,107.673551,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.18973332010466612, ""ema_decay"": 0.9958715839338783, ""ema_decay_init"": 0.9, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.3, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""head_lr"": 8.993604156518191e-05, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.07274208264938348, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""info_nce_temperature"": 0.1, ""pretrain_lr"": 0.00023947723871890736, ""weight_decay"": 3.884604706598174e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.18973332010466612, ""ema_decay"": 0.9958715839338783, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 8.993604156518191e-05, ""lr"": 8.993604156518191e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.00023947723871890736, ""weight_decay"": 3.884604706598174e-06}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.07274208264938348, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""ih_symmetric"": false, ""info_nce_temperature"": 0.1, ""use_fingerprint"": true}}"
5,COMPLETE,2.913534899390348,2026-09-08T14:18:28.552729,2026-09-08T14:20:11.363208,102.810479,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.08387167822214522, ""ema_decay"": 0.9632707803118417, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.4, ""gnn_hidden"": 128, ""gnn_layers"": 2, ""head_lr"": 0.000628950223274917, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.00024053680495891361, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 16, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.0009327658220954742, ""weight_decay"": 1.3272685885900246e-05}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.08387167822214522, ""ema_decay"": 0.9632707803118417, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.000628950223274917, ""lr"": 0.000628950223274917, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0009327658220954742, ""weight_decay"": 1.3272685885900246e-05}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 128, ""gnn_layers"": 2, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.00024053680495891361, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 16, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
6,COMPLETE,3.5199684364999366,2026-09-08T14:20:11.388295,2026-09-08T14:21:53.961287,102.572992,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.12112644852803722, ""ema_decay"": 0.9724543916340843, ""ema_decay_init"": 0.99, ""fp_dim"": 32, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.3, ""gnn_dropout"": 0.2, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.000282512158201886, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.0001367451806522493, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 0, ""ih_rank"": 16, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.00039219578220037974, ""weight_decay"": 2.2372468272287346e-05}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.12112644852803722, ""ema_decay"": 0.9724543916340843, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.000282512158201886, ""lr"": 0.000282512158201886, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.00039219578220037974, ""weight_decay"": 2.2372468272287346e-05}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.3, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0001367451806522493, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 0, ""ih_rank"": 16, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
7,PRUNED,4.545577032014702,2026-09-08T14:21:53.983510,2026-09-08T14:22:51.635958,57.652448,"{""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0662898633177744, ""ema_decay"": 0.9719738305769376, ""ema_decay_init"": 0.99, ""fp_dim"": 64, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.1, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""head_lr"": 6.179859459358758e-05, ""ih_assignment_mode"": ""sparse"", ""ih_diversity_weight"": 0.0002038785830097136, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""info_nce_temperature"": 0.1, ""pretrain_lr"": 0.0003673985075591107, ""weight_decay"": 9.860820858693009e-05}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.0662898633177744, ""ema_decay"": 0.9719738305769376, ""ema_decay_init"": 0.99, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 6.179859459358758e-05, ""lr"": 6.179859459358758e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0003673985075591107, ""weight_decay"": 9.860820858693009e-05}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.1, ""gnn_hidden"": 256, ""gnn_layers"": 2, ""ih_assignment_mode"": ""sparse"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0002038785830097136, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.1, ""use_fingerprint"": true}}"
8,COMPLETE,2.754377180133214,2026-09-08T14:22:51.788927,2026-09-08T14:24:47.146286,115.357359,"{""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.1123432633313849, ""ema_decay"": 0.9609561960874532, ""ema_decay_init"": 0.98, ""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.3, ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.0002786603430116133, ""ih_assignment_mode"": ""hard"", ""ih_diversity_weight"": 0.05236765843156192, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.001417833920479384, ""weight_decay"": 9.850438591935813e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.05, ""distill_weight"": 0.1123432633313849, ""ema_decay"": 0.9609561960874532, ""ema_decay_init"": 0.98, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0002786603430116133, ""lr"": 0.0002786603430116133, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.001417833920479384, ""weight_decay"": 9.850438591935813e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.3, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.3, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""hard"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.05236765843156192, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 256, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
9,PRUNED,4.555291505539962,2026-09-08T14:24:47.169668,2026-09-08T14:25:55.241295,68.071627,"{""batch_size"": 128, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.009005588897543012, ""ema_decay"": 0.96866365197492, ""ema_decay_init"": 0.9, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.4, ""gnn_hidden"": 192, ""gnn_layers"": 4, ""head_lr"": 8.561412209991775e-05, ""ih_assignment_mode"": ""hard"", ""ih_diversity_weight"": 0.05404823964051241, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.00029630148159110863, ""weight_decay"": 3.334400551580535e-06}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.009005588897543012, ""ema_decay"": 0.96866365197492, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 8.561412209991775e-05, ""lr"": 8.561412209991775e-05, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.00029630148159110863, ""weight_decay"": 3.334400551580535e-06}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gine"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 192, ""gnn_layers"": 4, ""ih_assignment_mode"": ""hard"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.05404823964051241, ""ih_num_prototypes"": 4, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
