number,state,value,datetime_start,datetime_complete,duration_seconds,params_json,user_attrs_json
0,COMPLETE,0.7109097370291401,2026-08-19T19:04:13.896088,2026-08-19T19:08:24.856788,250.9607,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.015728674194978587, ""ema_decay"": 0.9516850375346456, ""ema_decay_init"": 0.9, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.0001339906056150979, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.003489018845491387, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": true, ""info_nce_temperature"": 1.0, ""pretrain_lr"": 0.0004407984038169245, ""weight_decay"": 2.656695256115112e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.015728674194978587, ""ema_decay"": 0.9516850375346456, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0001339906056150979, ""lr"": 0.0001339906056150979, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0004407984038169245, ""weight_decay"": 2.656695256115112e-06}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gat"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.003489018845491387, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 128, ""ih_rank"": 64, ""ih_symmetric"": true, ""info_nce_temperature"": 1.0, ""use_fingerprint"": true}}"
1,COMPLETE,0.701137171286425,2026-08-19T19:08:24.899208,2026-08-19T19:12:23.983490,239.084282,"{""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0011441689901040717, ""ema_decay"": 0.9775025826809053, ""ema_decay_init"": 0.9, ""fp_dim"": 32, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.2, ""gnn_dropout"": 0.1, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""head_lr"": 0.0014265611436377933, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0011895896737553553, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.0009767966657678318, ""weight_decay"": 0.0003020220210853837}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.0011441689901040717, ""ema_decay"": 0.9775025826809053, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0014265611436377933, ""lr"": 0.0014265611436377933, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0009767966657678318, ""weight_decay"": 0.0003020220210853837}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.2, ""gnn_conv"": ""gat"", ""gnn_dropout"": 0.1, ""gnn_hidden"": 384, ""gnn_layers"": 3, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0011895896737553553, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
2,PRUNED,0.6206467661691542,2026-08-19T19:12:23.999121,2026-08-19T19:15:50.303738,206.304617,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.004376973048194626, ""ema_decay"": 0.9639571842244958, ""ema_decay_init"": 0.95, ""fp_dim"": 64, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.1, ""gnn_dropout"": 0.2, ""gnn_hidden"": 512, ""gnn_layers"": 2, ""head_lr"": 0.0018378820614214756, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0034059785435329977, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.0002462927943506523, ""weight_decay"": 5.3578845177140874e-05}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.004376973048194626, ""ema_decay"": 0.9639571842244958, ""ema_decay_init"": 0.95, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0018378820614214756, ""lr"": 0.0018378820614214756, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0002462927943506523, ""weight_decay"": 5.3578845177140874e-05}, ""model_kwargs"": {""fp_dim"": 64, ""fp_dropout"": 0.2, ""fusion_dropout"": 0.1, ""gnn_conv"": ""gat"", ""gnn_dropout"": 0.2, ""gnn_hidden"": 512, ""gnn_layers"": 2, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0034059785435329977, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": false, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
3,COMPLETE,0.7551528073916133,2026-08-19T19:15:50.555996,2026-08-19T19:18:39.047449,168.491453,"{""batch_size"": 128, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.03001470477357818, ""ema_decay"": 0.9671112691560203, ""ema_decay_init"": 0.95, ""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.3, ""gnn_dropout"": 0.1, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""head_lr"": 0.0001321689663674613, ""ih_assignment_mode"": ""soft"", ""ih_diversity_weight"": 0.0010548702714918063, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": true, ""info_nce_temperature"": 0.5, ""pretrain_lr"": 0.000276113682141202, ""weight_decay"": 0.0001589902650976323}","{""hparams"": {""batch_size"": 128, ""cross_distill_weight"": 0.1, ""distill_weight"": 0.03001470477357818, ""ema_decay"": 0.9671112691560203, ""ema_decay_init"": 0.95, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0001321689663674613, ""lr"": 0.0001321689663674613, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.000276113682141202, ""weight_decay"": 0.0001589902650976323}, ""model_kwargs"": {""fp_dim"": 128, ""fp_dropout"": 0.1, ""fusion_dropout"": 0.3, ""gnn_conv"": ""gat"", ""gnn_dropout"": 0.1, ""gnn_hidden"": 384, ""gnn_layers"": 4, ""ih_assignment_mode"": ""soft"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0010548702714918063, ""ih_num_prototypes"": 8, ""ih_proj_dim"": 0, ""ih_rank"": 64, ""ih_symmetric"": true, ""info_nce_temperature"": 0.5, ""use_fingerprint"": true}}"
4,COMPLETE,0.738272921108742,2026-08-19T19:18:39.074395,2026-08-19T19:23:00.659576,261.585181,"{""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.007693455122056542, ""ema_decay"": 0.9709810232675484, ""ema_decay_init"": 0.9, ""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_dropout"": 0.4, ""gnn_hidden"": 256, ""gnn_layers"": 3, ""head_lr"": 0.0017421666361361098, ""ih_assignment_mode"": ""hard"", ""ih_diversity_weight"": 0.0032204108362516755, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""ih_symmetric"": true, ""info_nce_temperature"": 0.2, ""pretrain_lr"": 0.0016135049253443387, ""weight_decay"": 1.1317344339591515e-06}","{""hparams"": {""batch_size"": 64, ""cross_distill_weight"": 0.02, ""distill_weight"": 0.007693455122056542, ""ema_decay"": 0.9709810232675484, ""ema_decay_init"": 0.9, ""gcn_pretrain_epochs"": 150, ""head_epochs"": 150, ""head_lr"": 0.0017421666361361098, ""lr"": 0.0017421666361361098, ""num_epochs"": 150, ""patience"": 10, ""pretrain_lr"": 0.0016135049253443387, ""weight_decay"": 1.1317344339591515e-06}, ""model_kwargs"": {""fp_dim"": 32, ""fp_dropout"": 0.3, ""fusion_dropout"": 0.4, ""gnn_conv"": ""gat"", ""gnn_dropout"": 0.4, ""gnn_hidden"": 256, ""gnn_layers"": 3, ""ih_assignment_mode"": ""hard"", ""ih_block_proj"": true, ""ih_diversity_weight"": 0.0032204108362516755, ""ih_num_prototypes"": 6, ""ih_proj_dim"": 0, ""ih_rank"": 32, ""ih_symmetric"": true, ""info_nce_temperature"": 0.2, ""use_fingerprint"": true}}"
